year,month,hotel_name,city,stars,rooms,occupancy_pct,adr_mad,revenue_mad
2022,2,Four Seasons Casablanca,Casablanca,5,186,36,209,354581
2022,3,Four Seasons Casablanca,Casablanca,5,186,40,209,496413
2022,4,Four Seasons Casablanca,Casablanca,5,186,60,209,567329
2022,5,Four Seasons Casablanca,Casablanca,5,186,46,209,567329
2022,6,Four Seasons Casablanca,Casablanca,5,186,53,209,496413
2022,7,Four Seasons Casablanca,Casablanca,5,186,74,209,850993
2022,8,Four Seasons Casablanca,Casablanca,5,186,87,209,992826
2022,9,Four Seasons Casablanca,Casablanca,5,186,67,209,709161
2022,10,Four Seasons Casablanca,Casablanca,5,186,62,209,638245
2022,11,Four Seasons Casablanca,Casablanca,5,186,41,209,496413
2022,12,Four Seasons Casablanca,Casablanca,5,186,53,209,496413
2022,1,Hyatt Regency,Casablanca,5,252,39,160,575326
2022,2,Hyatt Regency,Casablanca,5,252,41,160,479438
2022,3,Hyatt Regency,Casablanca,5,252,53,160,671214
2022,4,Hyatt Regency,Casablanca,5,252,58,160,767101
2022,5,Hyatt Regency,Casablanca,5,252,57,160,767101
2022,6,Hyatt Regency,Casablanca,5,252,58,160,671214
2022,7,Hyatt Regency,Casablanca,5,252,85,160,1150652
2022,8,Hyatt Regency,Casablanca,5,252,98,160,1342428
2022,9,Hyatt Regency,Casablanca,5,252,66,160,958877
2022,10,Hyatt Regency,Casablanca,5,252,76,160,862989
2022,11,Hyatt Regency,Casablanca,5,252,56,160,671214
2022,12,Hyatt Regency,Casablanca,5,252,57,160,671214
2022,1,Sofitel Casablanca,Casablanca,5,141,43,114,169660
2022,2,Sofitel Casablanca,Casablanca,5,141,34,114,141383
2022,3,Sofitel Casablanca,Casablanca,5,141,39,114,197937
2022,4,Sofitel Casablanca,Casablanca,5,141,51,114,226214
2022,5,Sofitel Casablanca,Casablanca,5,141,53,114,226214
2022,6,Sofitel Casablanca,Casablanca,5,141,51,114,197937
2022,7,Sofitel Casablanca,Casablanca,5,141,68,114,339320
2022,8,Sofitel Casablanca,Casablanca,5,141,78,114,395874
2022,9,Sofitel Casablanca,Casablanca,5,141,64,114,282767
2022,10,Sofitel Casablanca,Casablanca,5,141,52,114,254490
2022,11,Sofitel Casablanca,Casablanca,5,141,41,114,197937
2022,12,Sofitel Casablanca,Casablanca,5,141,42,114,197937
2022,1,Hilton Tanger City Center,Tanger,5,200,39,131,317908
2022,2,Hilton Tanger City Center,Tanger,5,200,30,131,264923
2022,3,Hilton Tanger City Center,Tanger,5,200,42,131,370893
2022,4,Hilton Tanger City Center,Tanger,5,200,63,131,423877
2022,5,Hilton Tanger City Center,Tanger,5,200,51,131,423877
2022,6,Hilton Tanger City Center,Tanger,5,200,53,131,370893
2022,7,Hilton Tanger City Center,Tanger,5,200,94,131,635816
2022,8,Hilton Tanger City Center,Tanger,5,200,87,131,741785
2022,9,Hilton Tanger City Center,Tanger,5,200,61,131,529847
2022,10,Hilton Tanger City Center,Tanger,5,200,64,131,476862
2022,11,Hilton Tanger City Center,Tanger,5,200,48,131,370893
2022,12,Hilton Tanger City Center,Tanger,5,200,44,131,370893
2022,1,Sofitel Tanger Bay,Tanger,5,103,48,110,138130
2022,2,Sofitel Tanger Bay,Tanger,5,103,38,110,115109
2022,3,Sofitel Tanger Bay,Tanger,5,103,48,110,161152
2022,4,Sofitel Tanger Bay,Tanger,5,103,58,110,184174
2022,5,Sofitel Tanger Bay,Tanger,5,103,55,110,184174
2022,6,Sofitel Tanger Bay,Tanger,5,103,53,110,161152
2022,7,Sofitel Tanger Bay,Tanger,5,103,96,110,276261
2022,8,Sofitel Tanger Bay,Tanger,5,103,98,110,322304
2022,9,Sofitel Tanger Bay,Tanger,5,103,61,110,230217
2022,10,Sofitel Tanger Bay,Tanger,5,103,66,110,207195
2022,11,Sofitel Tanger Bay,Tanger,5,103,54,110,161152
2022,12,Sofitel Tanger Bay,Tanger,5,103,46,110,161152
2022,1,Hotel & Spa La Folie,Tanger,4,44,45,84,49184
2022,2,Hotel & Spa La Folie,Tanger,4,44,36,84,40986
2022,3,Hotel & Spa La Folie,Tanger,4,44,45,84,57381
2022,4,Hotel & Spa La Folie,Tanger,4,44,51,84,65578
2022,5,Hotel & Spa La Folie,Tanger,4,44,66,84,65578
2022,6,Hotel & Spa La Folie,Tanger,4,44,55,84,57381
2022,7,Hotel & Spa La Folie,Tanger,4,44,97,84,98367
2022,8,Hotel & Spa La Folie,Tanger,4,44,98,84,114762
2022,9,Hotel & Spa La Folie,Tanger,4,44,79,84,81973
2022,10,Hotel & Spa La Folie,Tanger,4,44,65,84,73776
2022,11,Hotel & Spa La Folie,Tanger,4,44,54,84,57381
2022,12,Hotel & Spa La Folie,Tanger,4,44,55,84,57381
2022,1,Riad Laaroussa,Fès,5,28,47,148,53825
2022,2,Riad Laaroussa,Fès,5,28,36,148,44854
2022,3,Riad Laaroussa,Fès,5,28,44,148,62795
2022,4,Riad Laaroussa,Fès,5,28,51,148,71766
2022,5,Riad Laaroussa,Fès,5,28,65,148,71766
2022,6,Riad Laaroussa,Fès,5,28,46,148,62795
2022,7,Riad Laaroussa,Fès,5,28,91,148,107649
2022,8,Riad Laaroussa,Fès,5,28,88,148,125591
2022,9,Riad Laaroussa,Fès,5,28,79,148,89708
2022,10,Riad Laaroussa,Fès,5,28,72,148,80737
2022,11,Riad Laaroussa,Fès,5,28,54,148,62795
2022,12,Riad Laaroussa,Fès,5,28,56,148,62795
2022,1,Palais Amani,Fès,5,21,41,169,44999
2022,2,Palais Amani,Fès,5,21,32,169,37500
2022,3,Palais Amani,Fès,5,21,57,169,52499
2022,4,Palais Amani,Fès,5,21,56,169,59999
2022,5,Palais Amani,Fès,5,21,51,169,59999
2022,6,Palais Amani,Fès,5,21,44,169,52499
2022,7,Palais Amani,Fès,5,21,90,169,89999
2022,8,Palais Amani,Fès,5,21,87,169,104999
2022,9,Palais Amani,Fès,5,21,72,169,74999
2022,10,Palais Amani,Fès,5,21,67,169,67499
2022,11,Palais Amani,Fès,5,21,53,169,52499
2022,12,Palais Amani,Fès,5,21,45,169,52499
2022,1,Sofitel Palais Jamai,Fès,5,136,36,98,151717
2022,2,Sofitel Palais Jamai,Fès,5,136,32,98,126431
2022,3,Sofitel Palais Jamai,Fès,5,136,52,98,177003
2022,4,Sofitel Palais Jamai,Fès,5,136,59,98,202289
2022,5,Sofitel Palais Jamai,Fès,5,136,59,98,202289
2022,6,Sofitel Palais Jamai,Fès,5,136,46,98,177003
2022,7,Sofitel Palais Jamai,Fès,5,136,79,98,303434
2022,8,Sofitel Palais Jamai,Fès,5,136,98,98,354006
2022,9,Sofitel Palais Jamai,Fès,5,136,63,98,252862
2022,10,Sofitel Palais Jamai,Fès,5,136,53,98,227575
2022,11,Sofitel Palais Jamai,Fès,5,136,46,98,177003
2022,12,Sofitel Palais Jamai,Fès,5,136,54,98,177003
2022,1,Riad Fès,Fès,5,32,52,135,67912
2022,2,Riad Fès,Fès,5,32,41,135,56593
2022,3,Riad Fès,Fès,5,32,61,135,79230
2022,4,Riad Fès,Fès,5,32,68,135,90549
2022,5,Riad Fès,Fès,5,32,66,135,90549
2022,6,Riad Fès,Fès,5,32,56,135,79230
2022,7,Riad Fès,Fès,5,32,89,135,135823
2022,8,Riad Fès,Fès,5,32,98,135,158460
2022,9,Riad Fès,Fès,5,32,74,135,113186
2022,10,Riad Fès,Fès,5,32,75,135,101867
2022,11,Riad Fès,Fès,5,32,50,135,79230
2022,12,Riad Fès,Fès,5,32,50,135,79230
2022,1,Sofitel Agadir Royal Bay,Agadir,5,174,41,96,197175
2022,2,Sofitel Agadir Royal Bay,Agadir,5,174,31,96,164312
2022,3,Sofitel Agadir Royal Bay,Agadir,5,174,44,96,230037
2022,4,Sofitel Agadir Royal Bay,Agadir,5,174,59,96,262900
2022,5,Sofitel Agadir Royal Bay,Agadir,5,174,59,96,262900
2022,6,Sofitel Agadir Royal Bay,Agadir,5,174,50,96,230037
2022,7,Sofitel Agadir Royal Bay,Agadir,5,174,87,96,394349
2022,8,Sofitel Agadir Royal Bay,Agadir,5,174,91,96,460074
2022,9,Sofitel Agadir Royal Bay,Agadir,5,174,64,96,328624
2022,10,Sofitel Agadir Royal Bay,Agadir,5,174,67,96,295762
2022,11,Sofitel Agadir Royal Bay,Agadir,5,174,41,96,230037
2022,12,Sofitel Agadir Royal Bay,Agadir,5,174,53,96,230037
2022,1,Riu Palace Tikida,Agadir,5,524,50,80,562587
2022,2,Riu Palace Tikida,Agadir,5,524,37,80,468823
2022,3,Riu Palace Tikida,Agadir,5,524,46,80,656352
2022,4,Riu Palace Tikida,Agadir,5,524,55,80,750117
2022,5,Riu Palace Tikida,Agadir,5,524,56,80,750117
2022,6,Riu Palace Tikida,Agadir,5,524,58,80,656352
2022,7,Riu Palace Tikida,Agadir,5,524,94,80,1125175
2022,8,Riu Palace Tikida,Agadir,5,524,98,80,1312704
2022,9,Riu Palace Tikida,Agadir,5,524,72,80,937646
2022,10,Riu Palace Tikida,Agadir,5,524,71,80,843881
2022,11,Riu Palace Tikida,Agadir,5,524,53,80,656352
2022,12,Riu Palace Tikida,Agadir,5,524,46,80,656352
2022,1,Iberostar Founty,Agadir,5,380,48,67,343905
2022,2,Iberostar Founty,Agadir,5,380,37,67,286588
2022,3,Iberostar Founty,Agadir,5,380,49,67,401223
2022,4,Iberostar Founty,Agadir,5,380,65,67,458540
2022,5,Iberostar Founty,Agadir,5,380,67,67,458540
2022,6,Iberostar Founty,Agadir,5,380,54,67,401223
2022,7,Iberostar Founty,Agadir,5,380,83,67,687810
2022,8,Iberostar Founty,Agadir,5,380,98,67,802445
2022,9,Iberostar Founty,Agadir,5,380,71,67,573175
2022,10,Iberostar Founty,Agadir,5,380,63,67,515858
2022,11,Iberostar Founty,Agadir,5,380,54,67,401223
2022,12,Iberostar Founty,Agadir,5,380,53,67,401223
2022,1,Kasbah Tamadot,Asni,5,28,50,404,177974
2022,2,Kasbah Tamadot,Asni,5,28,44,404,148312
2022,3,Kasbah Tamadot,Asni,5,28,55,404,207636
2022,4,Kasbah Tamadot,Asni,5,28,72,404,237298
2022,5,Kasbah Tamadot,Asni,5,28,67,404,237298
2022,6,Kasbah Tamadot,Asni,5,28,61,404,207636
2022,7,Kasbah Tamadot,Asni,5,28,89,404,355948
2022,8,Kasbah Tamadot,Asni,5,28,98,404,415272
2022,9,Kasbah Tamadot,Asni,5,28,91,404,296623
2022,10,Kasbah Tamadot,Asni,5,28,62,404,266961
2022,11,Kasbah Tamadot,Asni,5,28,61,404,207636
2022,12,Kasbah Tamadot,Asni,5,28,49,404,207636
2022,1,Scarabeo Camp,Agafay,4,14,46,336,73863
2022,2,Scarabeo Camp,Agafay,4,14,39,336,61553
2022,3,Scarabeo Camp,Agafay,4,14,63,336,86174
2022,4,Scarabeo Camp,Agafay,4,14,60,336,98484
2022,5,Scarabeo Camp,Agafay,4,14,57,336,98484
2022,6,Scarabeo Camp,Agafay,4,14,49,336,86174
2022,7,Scarabeo Camp,Agafay,4,14,83,336,147726
2022,8,Scarabeo Camp,Agafay,4,14,98,336,172348
2022,9,Scarabeo Camp,Agafay,4,14,80,336,123105
2022,10,Scarabeo Camp,Agafay,4,14,65,336,110795
2022,11,Scarabeo Camp,Agafay,4,14,55,336,86174
2022,12,Scarabeo Camp,Agafay,4,14,64,336,86174
2022,1,Kam Kam Dunes,Merzouga,3,20,40,143,31044
2022,2,Kam Kam Dunes,Merzouga,3,20,38,143,25870
2022,3,Kam Kam Dunes,Merzouga,3,20,48,143,36218
2022,4,Kam Kam Dunes,Merzouga,3,20,51,143,41392
2022,5,Kam Kam Dunes,Merzouga,3,20,47,143,41392
2022,6,Kam Kam Dunes,Merzouga,3,20,43,143,36218
2022,7,Kam Kam Dunes,Merzouga,3,20,84,143,62088
2022,8,Kam Kam Dunes,Merzouga,3,20,98,143,72437
2022,9,Kam Kam Dunes,Merzouga,3,20,57,143,51740
2022,10,Kam Kam Dunes,Merzouga,3,20,51,143,46566
2022,11,Kam Kam Dunes,Merzouga,3,20,44,143,36218
2022,12,Kam Kam Dunes,Merzouga,3,20,40,143,36218
2022,1,Riad Kniza,Marrakech,5,11,43,300,33344
2022,2,Riad Kniza,Marrakech,5,11,27,300,27787
2022,3,Riad Kniza,Marrakech,5,11,47,300,38901
2022,4,Riad Kniza,Marrakech,5,11,48,300,44459
2022,5,Riad Kniza,Marrakech,5,11,52,300,44459
2022,6,Riad Kniza,Marrakech,5,11,48,300,38901
2022,7,Riad Kniza,Marrakech,5,11,76,300,66688
2022,8,Riad Kniza,Marrakech,5,11,98,300,77803
2022,9,Riad Kniza,Marrakech,5,11,72,300,55573
2022,10,Riad Kniza,Marrakech,5,11,62,300,50016
2022,11,Riad Kniza,Marrakech,5,11,41,300,38901
2022,12,Riad Kniza,Marrakech,5,11,39,300,38901
2022,1,Dar Ahlam,Skoura,5,14,41,404,68368
2022,2,Dar Ahlam,Skoura,5,14,39,404,56973
2022,3,Dar Ahlam,Skoura,5,14,50,404,79762
2022,4,Dar Ahlam,Skoura,5,14,63,404,91157
2022,5,Dar Ahlam,Skoura,5,14,57,404,91157
2022,6,Dar Ahlam,Skoura,5,14,45,404,79762
2022,7,Dar Ahlam,Skoura,5,14,86,404,136735
2022,8,Dar Ahlam,Skoura,5,14,98,404,159525
2022,9,Dar Ahlam,Skoura,5,14,65,404,113946
2022,10,Dar Ahlam,Skoura,5,14,56,404,102552
2022,11,Dar Ahlam,Skoura,5,14,49,404,79762
2022,12,Dar Ahlam,Skoura,5,14,42,404,79762
2023,1,La Mamounia,Marrakech,5,209,44,262,606540
2023,2,La Mamounia,Marrakech,5,209,30,262,505450
2023,3,La Mamounia,Marrakech,5,209,49,262,707630
2023,4,La Mamounia,Marrakech,5,209,59,262,808721
2023,5,La Mamounia,Marrakech,5,209,47,262,808721
2023,6,La Mamounia,Marrakech,5,209,54,262,707630
2023,7,La Mamounia,Marrakech,5,209,93,262,1213081
2023,8,La Mamounia,Marrakech,5,209,84,262,1415261
2023,9,La Mamounia,Marrakech,5,209,62,262,1010901
2023,10,La Mamounia,Marrakech,5,209,61,262,909811
2023,11,La Mamounia,Marrakech,5,209,46,262,707630
2023,12,La Mamounia,Marrakech,5,209,53,262,707630
2023,1,Royal Mansour,Marrakech,5,53,36,361,203800
2023,2,Royal Mansour,Marrakech,5,53,32,361,169833
2023,3,Royal Mansour,Marrakech,5,53,41,361,237766
2023,4,Royal Mansour,Marrakech,5,53,59,361,271733
2023,5,Royal Mansour,Marrakech,5,53,55,361,271733
2023,6,Royal Mansour,Marrakech,5,53,45,361,237766
2023,7,Royal Mansour,Marrakech,5,53,84,361,407599
2023,8,Royal Mansour,Marrakech,5,53,98,361,475532
2023,9,Royal Mansour,Marrakech,5,53,58,361,339666
2023,10,Royal Mansour,Marrakech,5,53,65,361,305699
2023,11,Royal Mansour,Marrakech,5,53,41,361,237766
2023,12,Royal Mansour,Marrakech,5,53,50,361,237766
2023,1,Four Seasons Resort,Marrakech,5,139,51,256,493095
2023,2,Four Seasons Resort,Marrakech,5,139,37,256,410913
2023,3,Four Seasons Resort,Marrakech,5,139,47,256,575278
2023,4,Four Seasons Resort,Marrakech,5,139,59,256,657460
2023,5,Four Seasons Resort,Marrakech,5,139,63,256,657460
2023,6,Four Seasons Resort,Marrakech,5,139,47,256,575278
2023,7,Four Seasons Resort,Marrakech,5,139,92,256,986190
2023,8,Four Seasons Resort,Marrakech,5,139,98,256,1150555
2023,9,Four Seasons Resort,Marrakech,5,139,77,256,821825
2023,10,Four Seasons Resort,Marrakech,5,139,72,256,739643
2023,11,Four Seasons Resort,Marrakech,5,139,53,256,575278
2023,12,Four Seasons Resort,Marrakech,5,139,57,256,575278
2023,1,Amanjena,Marrakech,5,32,45,327,127984
2023,2,Amanjena,Marrakech,5,32,34,327,106654
2023,3,Amanjena,Marrakech,5,32,54,327,149315
2023,4,Amanjena,Marrakech,5,32,55,327,170646
2023,5,Amanjena,Marrakech,5,32,50,327,170646
2023,6,Amanjena,Marrakech,5,32,43,327,149315
2023,7,Amanjena,Marrakech,5,32,84,327,255968
2023,8,Amanjena,Marrakech,5,32,85,327,298630
2023,9,Amanjena,Marrakech,5,32,80,327,213307
2023,10,Amanjena,Marrakech,5,32,68,327,191976
2023,11,Amanjena,Marrakech,5,32,49,327,149315
2023,12,Amanjena,Marrakech,5,32,47,327,149315
2023,1,Sofitel Marrakech,Marrakech,5,303,52,203,962282
2023,2,Sofitel Marrakech,Marrakech,5,303,37,203,801901
2023,3,Sofitel Marrakech,Marrakech,5,303,65,203,1122662
2023,4,Sofitel Marrakech,Marrakech,5,303,62,203,1283042
2023,5,Sofitel Marrakech,Marrakech,5,303,66,203,1283042
2023,6,Sofitel Marrakech,Marrakech,5,303,58,203,1122662
2023,7,Sofitel Marrakech,Marrakech,5,303,98,203,1924563
2023,8,Sofitel Marrakech,Marrakech,5,303,98,203,2245324
2023,9,Sofitel Marrakech,Marrakech,5,303,80,203,1603803
2023,10,Sofitel Marrakech,Marrakech,5,303,72,203,1443422
2023,11,Sofitel Marrakech,Marrakech,5,303,48,203,1122662
2023,12,Sofitel Marrakech,Marrakech,5,303,64,203,1122662
2023,1,Riad Yasmine,Marrakech,4,7,46,76,6908
2023,2,Riad Yasmine,Marrakech,4,7,40,76,5757
2023,3,Riad Yasmine,Marrakech,4,7,44,76,8060
2023,4,Riad Yasmine,Marrakech,4,7,57,76,9211
2023,5,Riad Yasmine,Marrakech,4,7,59,76,9211
2023,6,Riad Yasmine,Marrakech,4,7,45,76,8060
2023,7,Riad Yasmine,Marrakech,4,7,84,76,13817
2023,8,Riad Yasmine,Marrakech,4,7,95,76,16120
2023,9,Riad Yasmine,Marrakech,4,7,70,76,11514
2023,10,Riad Yasmine,Marrakech,4,7,73,76,10363
2023,11,Riad Yasmine,Marrakech,4,7,50,76,8060
2023,12,Riad Yasmine,Marrakech,4,7,49,76,8060
2023,1,Kenzi Tower Hotel,Casablanca,5,240,54,186,706558
2023,2,Kenzi Tower Hotel,Casablanca,5,240,43,186,588798
2023,3,Kenzi Tower Hotel,Casablanca,5,240,52,186,824318
2023,4,Kenzi Tower Hotel,Casablanca,5,240,57,186,942078
2023,5,Kenzi Tower Hotel,Casablanca,5,240,69,186,942078
2023,6,Kenzi Tower Hotel,Casablanca,5,240,64,186,824318
2023,7,Kenzi Tower Hotel,Casablanca,5,240,92,186,1413116
2023,8,Kenzi Tower Hotel,Casablanca,5,240,98,186,1648636
2023,9,Kenzi Tower Hotel,Casablanca,5,240,92,186,1177597
2023,10,Kenzi Tower Hotel,Casablanca,5,240,69,186,1059837
2023,11,Kenzi Tower Hotel,Casablanca,5,240,56,186,824318
2023,12,Kenzi Tower Hotel,Casablanca,5,240,59,186,824318
2023,1,Four Seasons Casablanca,Casablanca,5,186,41,228,538359
2023,2,Four Seasons Casablanca,Casablanca,5,186,41,228,448632
2023,3,Four Seasons Casablanca,Casablanca,5,186,54,228,628085
2023,4,Four Seasons Casablanca,Casablanca,5,186,51,228,717812
2023,5,Four Seasons Casablanca,Casablanca,5,186,49,228,717812
2023,6,Four Seasons Casablanca,Casablanca,5,186,57,228,628085
2023,7,Four Seasons Casablanca,Casablanca,5,186,97,228,1076718
2023,8,Four Seasons Casablanca,Casablanca,5,186,97,228,1256171
2023,9,Four Seasons Casablanca,Casablanca,5,186,70,228,897265
2023,10,Four Seasons Casablanca,Casablanca,5,186,66,228,807538
2023,11,Four Seasons Casablanca,Casablanca,5,186,51,228,628085
2023,12,Four Seasons Casablanca,Casablanca,5,186,47,228,628085
2023,1,Hyatt Regency,Casablanca,5,252,51,172,699784
2023,2,Hyatt Regency,Casablanca,5,252,35,172,583153
2023,3,Hyatt Regency,Casablanca,5,252,65,172,816414
2023,4,Hyatt Regency,Casablanca,5,252,58,172,933045
2023,5,Hyatt Regency,Casablanca,5,252,74,172,933045
2023,6,Hyatt Regency,Casablanca,5,252,56,172,816414
2023,7,Hyatt Regency,Casablanca,5,252,84,172,1399567
2023,8,Hyatt Regency,Casablanca,5,252,98,172,1632828
2023,9,Hyatt Regency,Casablanca,5,252,91,172,1166306
2023,10,Hyatt Regency,Casablanca,5,252,76,172,1049675
2023,11,Hyatt Regency,Casablanca,5,252,65,172,816414
2023,12,Hyatt Regency,Casablanca,5,252,64,172,816414
2023,1,Sofitel Casablanca,Casablanca,5,141,47,143,324727
2023,2,Sofitel Casablanca,Casablanca,5,141,45,143,270606
2023,3,Sofitel Casablanca,Casablanca,5,141,58,143,378848
2023,4,Sofitel Casablanca,Casablanca,5,141,67,143,432969
2023,5,Sofitel Casablanca,Casablanca,5,141,65,143,432969
2023,6,Sofitel Casablanca,Casablanca,5,141,64,143,378848
2023,7,Sofitel Casablanca,Casablanca,5,141,92,143,649454
2023,8,Sofitel Casablanca,Casablanca,5,141,98,143,757696
2023,9,Sofitel Casablanca,Casablanca,5,141,84,143,541211
2023,10,Sofitel Casablanca,Casablanca,5,141,66,143,487090
2023,11,Sofitel Casablanca,Casablanca,5,141,63,143,378848
2023,12,Sofitel Casablanca,Casablanca,5,141,58,143,378848
2023,1,Hilton Tanger City Center,Tanger,5,200,46,130,303112
2023,2,Hilton Tanger City Center,Tanger,5,200,31,130,252593
2023,3,Hilton Tanger City Center,Tanger,5,200,45,130,353630
2023,4,Hilton Tanger City Center,Tanger,5,200,59,130,404149
2023,5,Hilton Tanger City Center,Tanger,5,200,52,130,404149
2023,6,Hilton Tanger City Center,Tanger,5,200,47,130,353630
2023,7,Hilton Tanger City Center,Tanger,5,200,96,130,606223
2023,8,Hilton Tanger City Center,Tanger,5,200,88,130,707261
2023,9,Hilton Tanger City Center,Tanger,5,200,73,130,505186
2023,10,Hilton Tanger City Center,Tanger,5,200,72,130,454668
2023,11,Hilton Tanger City Center,Tanger,5,200,45,130,353630
2023,12,Hilton Tanger City Center,Tanger,5,200,52,130,353630
2023,1,Sofitel Tanger Bay,Tanger,5,103,50,114,147634
2023,2,Sofitel Tanger Bay,Tanger,5,103,36,114,123028
2023,3,Sofitel Tanger Bay,Tanger,5,103,47,114,172239
2023,4,Sofitel Tanger Bay,Tanger,5,103,57,114,196845
2023,5,Sofitel Tanger Bay,Tanger,5,103,60,114,196845
2023,6,Sofitel Tanger Bay,Tanger,5,103,51,114,172239
2023,7,Sofitel Tanger Bay,Tanger,5,103,89,114,295267
2023,8,Sofitel Tanger Bay,Tanger,5,103,98,114,344479
2023,9,Sofitel Tanger Bay,Tanger,5,103,74,114,246056
2023,10,Sofitel Tanger Bay,Tanger,5,103,70,114,221450
2023,11,Sofitel Tanger Bay,Tanger,5,103,48,114,172239
2023,12,Sofitel Tanger Bay,Tanger,5,103,47,114,172239
2023,1,Hotel & Spa La Folie,Tanger,4,44,41,87,53418
2023,2,Hotel & Spa La Folie,Tanger,4,44,35,87,44515
2023,3,Hotel & Spa La Folie,Tanger,4,44,51,87,62321
2023,4,Hotel & Spa La Folie,Tanger,4,44,55,87,71224
2023,5,Hotel & Spa La Folie,Tanger,4,44,56,87,71224
2023,6,Hotel & Spa La Folie,Tanger,4,44,57,87,62321
2023,7,Hotel & Spa La Folie,Tanger,4,44,78,87,106836
2023,8,Hotel & Spa La Folie,Tanger,4,44,98,87,124642
2023,9,Hotel & Spa La Folie,Tanger,4,44,74,87,89030
2023,10,Hotel & Spa La Folie,Tanger,4,44,66,87,80127
2023,11,Hotel & Spa La Folie,Tanger,4,44,46,87,62321
2023,12,Hotel & Spa La Folie,Tanger,4,44,55,87,62321
2023,1,Riad Laaroussa,Fès,5,28,54,170,79157
2023,2,Riad Laaroussa,Fès,5,28,45,170,65964
2023,3,Riad Laaroussa,Fès,5,28,62,170,92349
2023,4,Riad Laaroussa,Fès,5,28,68,170,105542
2023,5,Riad Laaroussa,Fès,5,28,58,170,105542
2023,6,Riad Laaroussa,Fès,5,28,51,170,92349
2023,7,Riad Laaroussa,Fès,5,28,92,170,158313
2023,8,Riad Laaroussa,Fès,5,28,98,170,184699
2023,9,Riad Laaroussa,Fès,5,28,75,170,131928
2023,10,Riad Laaroussa,Fès,5,28,68,170,118735
2023,11,Riad Laaroussa,Fès,5,28,52,170,92349
2023,12,Riad Laaroussa,Fès,5,28,55,170,92349
2023,1,Palais Amani,Fès,5,21,42,157,34967
2023,2,Palais Amani,Fès,5,21,33,157,29139
2023,3,Palais Amani,Fès,5,21,46,157,40795
2023,4,Palais Amani,Fès,5,21,54,157,46623
2023,5,Palais Amani,Fès,5,21,45,157,46623
2023,6,Palais Amani,Fès,5,21,42,157,40795
2023,7,Palais Amani,Fès,5,21,88,157,69934
2023,8,Palais Amani,Fès,5,21,97,157,81590
2023,9,Palais Amani,Fès,5,21,65,157,58278
2023,10,Palais Amani,Fès,5,21,52,157,52451
2023,11,Palais Amani,Fès,5,21,51,157,40795
2023,12,Palais Amani,Fès,5,21,46,157,40795
2023,1,Sofitel Palais Jamai,Fès,5,136,50,114,229917
2023,2,Sofitel Palais Jamai,Fès,5,136,40,114,191598
2023,3,Sofitel Palais Jamai,Fès,5,136,48,114,268237
2023,4,Sofitel Palais Jamai,Fès,5,136,66,114,306556
2023,5,Sofitel Palais Jamai,Fès,5,136,57,114,306556
2023,6,Sofitel Palais Jamai,Fès,5,136,58,114,268237
2023,7,Sofitel Palais Jamai,Fès,5,136,86,114,459834
2023,8,Sofitel Palais Jamai,Fès,5,136,97,114,536473
2023,9,Sofitel Palais Jamai,Fès,5,136,74,114,383195
2023,10,Sofitel Palais Jamai,Fès,5,136,78,114,344876
2023,11,Sofitel Palais Jamai,Fès,5,136,49,114,268237
2023,12,Sofitel Palais Jamai,Fès,5,136,49,114,268237
2023,1,Riad Fès,Fès,5,32,48,132,62673
2023,2,Riad Fès,Fès,5,32,44,132,52227
2023,3,Riad Fès,Fès,5,32,58,132,73118
2023,4,Riad Fès,Fès,5,32,60,132,83564
2023,5,Riad Fès,Fès,5,32,68,132,83564
2023,6,Riad Fès,Fès,5,32,55,132,73118
2023,7,Riad Fès,Fès,5,32,98,132,125346
2023,8,Riad Fès,Fès,5,32,98,132,146237
2023,9,Riad Fès,Fès,5,32,70,132,104455
2023,10,Riad Fès,Fès,5,32,74,132,94009
2023,11,Riad Fès,Fès,5,32,52,132,73118
2023,12,Riad Fès,Fès,5,32,55,132,73118
2023,1,Sofitel Agadir Royal Bay,Agadir,5,174,42,105,253442
2023,2,Sofitel Agadir Royal Bay,Agadir,5,174,33,105,211202
2023,3,Sofitel Agadir Royal Bay,Agadir,5,174,56,105,295682
2023,4,Sofitel Agadir Royal Bay,Agadir,5,174,53,105,337923
2023,5,Sofitel Agadir Royal Bay,Agadir,5,174,55,105,337923
2023,6,Sofitel Agadir Royal Bay,Agadir,5,174,46,105,295682
2023,7,Sofitel Agadir Royal Bay,Agadir,5,174,85,105,506884
2023,8,Sofitel Agadir Royal Bay,Agadir,5,174,98,105,591365
2023,9,Sofitel Agadir Royal Bay,Agadir,5,174,78,105,422403
2023,10,Sofitel Agadir Royal Bay,Agadir,5,174,73,105,380163
2023,11,Sofitel Agadir Royal Bay,Agadir,5,174,55,105,295682
2023,12,Sofitel Agadir Royal Bay,Agadir,5,174,49,105,295682
2023,1,Riu Palace Tikida,Agadir,5,524,38,74,423272
2023,2,Riu Palace Tikida,Agadir,5,524,34,74,352726
2023,3,Riu Palace Tikida,Agadir,5,524,53,74,493817
2023,4,Riu Palace Tikida,Agadir,5,524,51,74,564362
2023,5,Riu Palace Tikida,Agadir,5,524,51,74,564362
2023,6,Riu Palace Tikida,Agadir,5,524,54,74,493817
2023,7,Riu Palace Tikida,Agadir,5,524,73,74,846543
2023,8,Riu Palace Tikida,Agadir,5,524,91,74,987634
