year,month,airport_code,airport_name,passengers
2011,6,NDR,Nador Ibn Batouta,15216
2011,7,NDR,Nador Ibn Batouta,25322
2011,8,NDR,Nador Ibn Batouta,31721
2011,9,NDR,Nador Ibn Batouta,23140
2011,10,NDR,Nador Ibn Batouta,18533
2011,11,NDR,Nador Ibn Batouta,15399
2011,12,NDR,Nador Ibn Batouta,14911
2011,1,ERH,Errachidia Moulay Ali Cherif,6225
2011,2,ERH,Errachidia Moulay Ali Cherif,5514
2011,3,ERH,Errachidia Moulay Ali Cherif,7068
2011,4,ERH,Errachidia Moulay Ali Cherif,8674
2011,5,ERH,Errachidia Moulay Ali Cherif,7978
2011,6,ERH,Errachidia Moulay Ali Cherif,7317
2011,7,ERH,Errachidia Moulay Ali Cherif,12433
2011,8,ERH,Errachidia Moulay Ali Cherif,16122
2011,9,ERH,Errachidia Moulay Ali Cherif,10731
2011,10,ERH,Errachidia Moulay Ali Cherif,10083
2011,11,ERH,Errachidia Moulay Ali Cherif,6848
2011,12,ERH,Errachidia Moulay Ali Cherif,7261
2011,1,VIL,Dakhla,5951
2011,2,VIL,Dakhla,5359
2011,3,VIL,Dakhla,7159
2011,4,VIL,Dakhla,7698
2011,5,VIL,Dakhla,7135
2011,6,VIL,Dakhla,6379
2011,7,VIL,Dakhla,11013
2011,8,VIL,Dakhla,12827
2011,9,VIL,Dakhla,10054
2011,10,VIL,Dakhla,8117
2011,11,VIL,Dakhla,6948
2011,12,VIL,Dakhla,6420
2011,1,EUN,Laayoune Hassan I,5514
2011,2,EUN,Laayoune Hassan I,4210
2011,3,EUN,Laayoune Hassan I,5871
2011,4,EUN,Laayoune Hassan I,6675
2011,5,EUN,Laayoune Hassan I,7039
2011,6,EUN,Laayoune Hassan I,5717
2011,7,EUN,Laayoune Hassan I,9801
2011,8,EUN,Laayoune Hassan I,11791
2011,9,EUN,Laayoune Hassan I,8503
2011,10,EUN,Laayoune Hassan I,7242
2011,11,EUN,Laayoune Hassan I,5538
2011,12,EUN,Laayoune Hassan I,6240
2011,1,TTU,Tetouan Sania Ramel,3578
2011,2,TTU,Tetouan Sania Ramel,3309
2011,3,TTU,Tetouan Sania Ramel,4710
2011,4,TTU,Tetouan Sania Ramel,4901
2011,5,TTU,Tetouan Sania Ramel,5367
2011,6,TTU,Tetouan Sania Ramel,4695
2011,7,TTU,Tetouan Sania Ramel,8219
2011,8,TTU,Tetouan Sania Ramel,8653
2011,9,TTU,Tetouan Sania Ramel,7005
2011,10,TTU,Tetouan Sania Ramel,5496
2011,11,TTU,Tetouan Sania Ramel,4871
2011,12,TTU,Tetouan Sania Ramel,4392
2011,1,ESU,Essaouira Mogador,2793
2011,2,ESU,Essaouira Mogador,2360
2011,3,ESU,Essaouira Mogador,3532
2011,4,ESU,Essaouira Mogador,3990
2011,5,ESU,Essaouira Mogador,3701
2011,6,ESU,Essaouira Mogador,3264
2011,7,ESU,Essaouira Mogador,5792
2011,8,ESU,Essaouira Mogador,7461
2011,9,ESU,Essaouira Mogador,4815
2011,10,ESU,Essaouira Mogador,4332
2011,11,ESU,Essaouira Mogador,3395
2011,12,ESU,Essaouira Mogador,3625
2011,1,OZZ,Ouarzazate,2642
2011,2,OZZ,Ouarzazate,2139
2011,3,OZZ,Ouarzazate,3052
2011,4,OZZ,Ouarzazate,3019
2011,5,OZZ,Ouarzazate,3201
2011,6,OZZ,Ouarzazate,2982
2011,7,OZZ,Ouarzazate,5343
2011,8,OZZ,Ouarzazate,6187
2011,9,OZZ,Ouarzazate,3782
2011,10,OZZ,Ouarzazate,3693
2011,11,OZZ,Ouarzazate,2681
2011,12,OZZ,Ouarzazate,3124
2011,1,MEK,Meknes,1468
2011,2,MEK,Meknes,1294
2011,3,MEK,Meknes,1816
2011,4,MEK,Meknes,2038
2011,5,MEK,Meknes,1925
2011,6,MEK,Meknes,1919
2011,7,MEK,Meknes,3224
2011,8,MEK,Meknes,3677
2011,9,MEK,Meknes,2567
2011,10,MEK,Meknes,2208
2011,11,MEK,Meknes,1953
2011,12,MEK,Meknes,1765
2012,1,RAK,Marrakech Menara,178968
2012,2,RAK,Marrakech Menara,148118
2012,3,RAK,Marrakech Menara,240549
2012,4,RAK,Marrakech Menara,274492
2012,5,RAK,Marrakech Menara,240686
2012,6,RAK,Marrakech Menara,230340
2012,7,RAK,Marrakech Menara,424600
2012,8,RAK,Marrakech Menara,476141
2012,9,RAK,Marrakech Menara,296709
2012,10,RAK,Marrakech Menara,272683
2012,11,RAK,Marrakech Menara,218397
2012,12,RAK,Marrakech Menara,208426
2012,1,CMN,Casablanca Mohammed V,237490
2012,2,CMN,Casablanca Mohammed V,204547
2012,3,CMN,Casablanca Mohammed V,303717
2012,4,CMN,Casablanca Mohammed V,321502
2012,5,CMN,Casablanca Mohammed V,307634
2012,6,CMN,Casablanca Mohammed V,255759
2012,7,CMN,Casablanca Mohammed V,437647
2012,8,CMN,Casablanca Mohammed V,554400
2012,9,CMN,Casablanca Mohammed V,385544
2012,10,CMN,Casablanca Mohammed V,367322
2012,11,CMN,Casablanca Mohammed V,260399
2012,12,CMN,Casablanca Mohammed V,260008
2012,1,TNG,Tanger Ibn Battouta,105663
2012,2,TNG,Tanger Ibn Battouta,86620
2012,3,TNG,Tanger Ibn Battouta,107668
2012,4,TNG,Tanger Ibn Battouta,130854
2012,5,TNG,Tanger Ibn Battouta,128105
2012,6,TNG,Tanger Ibn Battouta,112122
2012,7,TNG,Tanger Ibn Battouta,194102
2012,8,TNG,Tanger Ibn Battouta,212476
2012,9,TNG,Tanger Ibn Battouta,175790
2012,10,TNG,Tanger Ibn Battouta,135679
2012,11,TNG,Tanger Ibn Battouta,105562
2012,12,TNG,Tanger Ibn Battouta,111472
2012,1,AGA,Agadir Al Massira,79615
2012,2,AGA,Agadir Al Massira,63767
2012,3,AGA,Agadir Al Massira,87304
2012,4,AGA,Agadir Al Massira,100116
2012,5,AGA,Agadir Al Massira,89722
2012,6,AGA,Agadir Al Massira,80531
2012,7,AGA,Agadir Al Massira,154245
2012,8,AGA,Agadir Al Massira,174230
2012,9,AGA,Agadir Al Massira,126687
2012,10,AGA,Agadir Al Massira,112555
2012,11,AGA,Agadir Al Massira,95119
2012,12,AGA,Agadir Al Massira,80735
2012,1,FEZ,Fès Saïss,38018
2012,2,FEZ,Fès Saïss,33117
2012,3,FEZ,Fès Saïss,40880
2012,4,FEZ,Fès Saïss,47617
2012,5,FEZ,Fès Saïss,46435
2012,6,FEZ,Fès Saïss,43832
2012,7,FEZ,Fès Saïss,72439
2012,8,FEZ,Fès Saïss,90797
2012,9,FEZ,Fès Saïss,69877
2012,10,FEZ,Fès Saïss,57463
2012,11,FEZ,Fès Saïss,42406
2012,12,FEZ,Fès Saïss,48259
2012,1,RBA,Rabat-Salé,23793
2012,2,RBA,Rabat-Salé,20433
2012,3,RBA,Rabat-Salé,26248
2012,4,RBA,Rabat-Salé,29527
2012,5,RBA,Rabat-Salé,33690
2012,6,RBA,Rabat-Salé,30403
2012,7,RBA,Rabat-Salé,45983
2012,8,RBA,Rabat-Salé,56954
2012,9,RBA,Rabat-Salé,38881
2012,10,RBA,Rabat-Salé,38946
2012,11,RBA,Rabat-Salé,29067
2012,12,RBA,Rabat-Salé,30315
2012,1,OUD,Oujda Angads,15497
2012,2,OUD,Oujda Angads,13895
2012,3,OUD,Oujda Angads,17961
2012,4,OUD,Oujda Angads,22381
2012,5,OUD,Oujda Angads,21818
2012,6,OUD,Oujda Angads,16734
2012,7,OUD,Oujda Angads,31436
2012,8,OUD,Oujda Angads,39577
2012,9,OUD,Oujda Angads,25267
2012,10,OUD,Oujda Angads,23398
2012,11,OUD,Oujda Angads,16772
2012,12,OUD,Oujda Angads,18217
2012,1,NDR,Nador Ibn Batouta,14783
2012,2,NDR,Nador Ibn Batouta,13400
2012,3,NDR,Nador Ibn Batouta,19855
2012,4,NDR,Nador Ibn Batouta,20297
2012,5,NDR,Nador Ibn Batouta,22243
2012,6,NDR,Nador Ibn Batouta,19508
2012,7,NDR,Nador Ibn Batouta,30933
2012,8,NDR,Nador Ibn Batouta,34758
2012,9,NDR,Nador Ibn Batouta,26344
2012,10,NDR,Nador Ibn Batouta,24471
2012,11,NDR,Nador Ibn Batouta,16982
2012,12,NDR,Nador Ibn Batouta,17034
2012,1,ERH,Errachidia Moulay Ali Cherif,7039
2012,2,ERH,Errachidia Moulay Ali Cherif,6070
2012,3,ERH,Errachidia Moulay Ali Cherif,7926
2012,4,ERH,Errachidia Moulay Ali Cherif,9199
2012,5,ERH,Errachidia Moulay Ali Cherif,10484
2012,6,ERH,Errachidia Moulay Ali Cherif,9000
2012,7,ERH,Errachidia Moulay Ali Cherif,16127
2012,8,ERH,Errachidia Moulay Ali Cherif,17865
2012,9,ERH,Errachidia Moulay Ali Cherif,11372
2012,10,ERH,Errachidia Moulay Ali Cherif,12020
2012,11,ERH,Errachidia Moulay Ali Cherif,7964
2012,12,ERH,Errachidia Moulay Ali Cherif,9337
2012,1,VIL,Dakhla,6285
2012,2,VIL,Dakhla,5652
2012,3,VIL,Dakhla,7465
2012,4,VIL,Dakhla,9136
2012,5,VIL,Dakhla,8320
2012,6,VIL,Dakhla,8066
2012,7,VIL,Dakhla,12318
2012,8,VIL,Dakhla,15457
2012,9,VIL,Dakhla,10372
2012,10,VIL,Dakhla,8660
2012,11,VIL,Dakhla,6930
2012,12,VIL,Dakhla,7092
2012,1,EUN,Laayoune Hassan I,5229
2012,2,EUN,Laayoune Hassan I,4258
2012,3,EUN,Laayoune Hassan I,5807
2012,4,EUN,Laayoune Hassan I,7407
2012,5,EUN,Laayoune Hassan I,7711
2012,6,EUN,Laayoune Hassan I,6391
2012,7,EUN,Laayoune Hassan I,9869
2012,8,EUN,Laayoune Hassan I,12933
2012,9,EUN,Laayoune Hassan I,8120
2012,10,EUN,Laayoune Hassan I,7939
2012,11,EUN,Laayoune Hassan I,6185
2012,12,EUN,Laayoune Hassan I,6254
2012,1,TTU,Tetouan Sania Ramel,3682
2012,2,TTU,Tetouan Sania Ramel,3082
2012,3,TTU,Tetouan Sania Ramel,4507
2012,4,TTU,Tetouan Sania Ramel,4930
2012,5,TTU,Tetouan Sania Ramel,5383
2012,6,TTU,Tetouan Sania Ramel,4531
2012,7,TTU,Tetouan Sania Ramel,7165
2012,8,TTU,Tetouan Sania Ramel,9548
2012,9,TTU,Tetouan Sania Ramel,5873
2012,10,TTU,Tetouan Sania Ramel,5993
2012,11,TTU,Tetouan Sania Ramel,4156
2012,12,TTU,Tetouan Sania Ramel,4861
2012,1,ESU,Essaouira Mogador,3093
2012,2,ESU,Essaouira Mogador,2753
2012,3,ESU,Essaouira Mogador,3562
2012,4,ESU,Essaouira Mogador,4217
2012,5,ESU,Essaouira Mogador,4357
2012,6,ESU,Essaouira Mogador,3866
2012,7,ESU,Essaouira Mogador,6257
2012,8,ESU,Essaouira Mogador,6861
2012,9,ESU,Essaouira Mogador,5045
2012,10,ESU,Essaouira Mogador,4838
2012,11,ESU,Essaouira Mogador,3878
2012,12,ESU,Essaouira Mogador,3933
2012,1,OZZ,Ouarzazate,2886
2012,2,OZZ,Ouarzazate,2269
2012,3,OZZ,Ouarzazate,3146
2012,4,OZZ,Ouarzazate,3746
2012,5,OZZ,Ouarzazate,3638
2012,6,OZZ,Ouarzazate,3099
2012,7,OZZ,Ouarzazate,5425
2012,8,OZZ,Ouarzazate,6123
2012,9,OZZ,Ouarzazate,4677
2012,10,OZZ,Ouarzazate,4154
2012,11,OZZ,Ouarzazate,3440
2012,12,OZZ,Ouarzazate,3049
2012,1,MEK,Meknes,1776
2012,2,MEK,Meknes,1387
2012,3,MEK,Meknes,2145
2012,4,MEK,Meknes,2036
2012,5,MEK,Meknes,2429
2012,6,MEK,Meknes,2033
2012,7,MEK,Meknes,3149
2012,8,MEK,Meknes,4171
2012,9,MEK,Meknes,3062
2012,10,MEK,Meknes,2326
2012,11,MEK,Meknes,1975
2012,12,MEK,Meknes,1813
2013,1,RAK,Marrakech Menara,189283
2013,2,RAK,Marrakech Menara,150567
2013,3,RAK,Marrakech Menara,228455
2013,4,RAK,Marrakech Menara,238555
2013,5,RAK,Marrakech Menara,249478
2013,6,RAK,Marrakech Menara,210967
2013,7,RAK,Marrakech Menara,393563
2013,8,RAK,Marrakech Menara,466674
2013,9,RAK,Marrakech Menara,343753
2013,10,RAK,Marrakech Menara,296587
2013,11,RAK,Marrakech Menara,246942
2013,12,RAK,Marrakech Menara,226853
2013,1,CMN,Casablanca Mohammed V,259184
2013,2,CMN,Casablanca Mohammed V,203848
2013,3,CMN,Casablanca Mohammed V,310193
2013,4,CMN,Casablanca Mohammed V,326687
2013,5,CMN,Casablanca Mohammed V,310381
2013,6,CMN,Casablanca Mohammed V,303835
2013,7,CMN,Casablanca Mohammed V,467827
2013,8,CMN,Casablanca Mohammed V,655932
2013,9,CMN,Casablanca Mohammed V,446047
2013,10,CMN,Casablanca Mohammed V,380584
2013,11,CMN,Casablanca Mohammed V,313013
2013,12,CMN,Casablanca Mohammed V,309405
2013,1,TNG,Tanger Ibn Battouta,124558
2013,2,TNG,Tanger Ibn Battouta,87806
2013,3,TNG,Tanger Ibn Battouta,138612
2013,4,TNG,Tanger Ibn Battouta,157724
2013,5,TNG,Tanger Ibn Battouta,157335
2013,6,TNG,Tanger Ibn Battouta,142808
2013,7,TNG,Tanger Ibn Battouta,236794
2013,8,TNG,Tanger Ibn Battouta,243346
2013,9,TNG,Tanger Ibn Battouta,203991
2013,10,TNG,Tanger Ibn Battouta,169980
2013,11,TNG,Tanger Ibn Battouta,139719
2013,12,TNG,Tanger Ibn Battouta,125421
2013,1,AGA,Agadir Al Massira,72945
2013,2,AGA,Agadir Al Massira,60171
2013,3,AGA,Agadir Al Massira,93457
2013,4,AGA,Agadir Al Massira,106160
2013,5,AGA,Agadir Al Massira,100931
2013,6,AGA,Agadir Al Massira,88873
2013,7,AGA,Agadir Al Massira,143805
2013,8,AGA,Agadir Al Massira,192334
2013,9,AGA,Agadir Al Massira,138979
2013,10,AGA,Agadir Al Massira,108327
2013,11,AGA,Agadir Al Massira,96664
2013,12,AGA,Agadir Al Massira,84429
2013,1,FEZ,Fès Saïss,38956
2013,2,FEZ,Fès Saïss,36879
2013,3,FEZ,Fès Saïss,52814
2013,4,FEZ,Fès Saïss,58013
2013,5,FEZ,Fès Saïss,60338
2013,6,FEZ,Fès Saïss,44437
2013,7,FEZ,Fès Saïss,84022
2013,8,FEZ,Fès Saïss,102287
2013,9,FEZ,Fès Saïss,63234
2013,10,FEZ,Fès Saïss,65622
2013,11,FEZ,Fès Saïss,46022
2013,12,FEZ,Fès Saïss,52083
2013,1,RBA,Rabat-Salé,28182
2013,2,RBA,Rabat-Salé,21740
2013,3,RBA,Rabat-Salé,34186
2013,4,RBA,Rabat-Salé,38519
2013,5,RBA,Rabat-Salé,33401
2013,6,RBA,Rabat-Salé,31514
2013,7,RBA,Rabat-Salé,58571
2013,8,RBA,Rabat-Salé,59303
2013,9,RBA,Rabat-Salé,49525
2013,10,RBA,Rabat-Salé,39627
2013,11,RBA,Rabat-Salé,29784
2013,12,RBA,Rabat-Salé,30123
2013,1,OUD,Oujda Angads,18830
2013,2,OUD,Oujda Angads,13074
2013,3,OUD,Oujda Angads,20261
2013,4,OUD,Oujda Angads,25005
2013,5,OUD,Oujda Angads,22183
2013,6,OUD,Oujda Angads,21705
2013,7,OUD,Oujda Angads,36476
2013,8,OUD,Oujda Angads,42826
2013,9,OUD,Oujda Angads,25824
2013,10,OUD,Oujda Angads,25427
2013,11,OUD,Oujda Angads,20990
2013,12,OUD,Oujda Angads,19949
2013,1,NDR,Nador Ibn Batouta,16224
2013,2,NDR,Nador Ibn Batouta,12745
2013,3,NDR,Nador Ibn Batouta,18478
2013,4,NDR,Nador Ibn Batouta,20946
2013,5,NDR,Nador Ibn Batouta,19798
2013,6,NDR,Nador Ibn Batouta,19146
2013,7,NDR,Nador Ibn Batouta,31189
2013,8,NDR,Nador Ibn Batouta,37769
2013,9,NDR,Nador Ibn Batouta,25270
2013,10,NDR,Nador Ibn Batouta,22351
2013,11,NDR,Nador Ibn Batouta,19651
2013,12,NDR,Nador Ibn Batouta,19886
2013,1,ERH,Errachidia Moulay Ali Cherif,6924
2013,2,ERH,Errachidia Moulay Ali Cherif,6155
2013,3,ERH,Errachidia Moulay Ali Cherif,8537
2013,4,ERH,Errachidia Moulay Ali Cherif,8837
2013,5,ERH,Errachidia Moulay Ali Cherif,8942
2013,6,ERH,Errachidia Moulay Ali Cherif,8558
2013,7,ERH,Errachidia Moulay Ali Cherif,14228
2013,8,ERH,Errachidia Moulay Ali Cherif,15567
2013,9,ERH,Errachidia Moulay Ali Cherif,12177
2013,10,ERH,Errachidia Moulay Ali Cherif,11195
2013,11,ERH,Errachidia Moulay Ali Cherif,8540
2013,12,ERH,Errachidia Moulay Ali Cherif,8643
2013,1,VIL,Dakhla,7232
2013,2,VIL,Dakhla,5293
2013,3,VIL,Dakhla,8068
2013,4,VIL,Dakhla,10170
2013,5,VIL,Dakhla,9956
2013,6,VIL,Dakhla,8956
2013,7,VIL,Dakhla,13963
2013,8,VIL,Dakhla,15695
2013,9,VIL,Dakhla,12631
2013,10,VIL,Dakhla,9724
2013,11,VIL,Dakhla,8790
2013,12,VIL,Dakhla,8310
2013,1,EUN,Laayoune Hassan I,6236
2013,2,EUN,Laayoune Hassan I,4616
2013,3,EUN,Laayoune Hassan I,6527
2013,4,EUN,Laayoune Hassan I,7470
2013,5,EUN,Laayoune Hassan I,7557
2013,6,EUN,Laayoune Hassan I,6480
2013,7,EUN,Laayoune Hassan I,12486
2013,8,EUN,Laayoune Hassan I,15036
2013,9,EUN,Laayoune Hassan I,10399
2013,10,EUN,Laayoune Hassan I,9022
2013,11,EUN,Laayoune Hassan I,7604
2013,12,EUN,Laayoune Hassan I,7398
2013,1,TTU,Tetouan Sania Ramel,4222
2013,2,TTU,Tetouan Sania Ramel,3246
2013,3,TTU,Tetouan Sania Ramel,5053
2013,4,TTU,Tetouan Sania Ramel,5847
2013,5,TTU,Tetouan Sania Ramel,5655
2013,6,TTU,Tetouan Sania Ramel,4688
2013,7,TTU,Tetouan Sania Ramel,8700
2013,8,TTU,Tetouan Sania Ramel,9097
2013,9,TTU,Tetouan Sania Ramel,6851
2013,10,TTU,Tetouan Sania Ramel,6263
2013,11,TTU,Tetouan Sania Ramel,5026
2013,12,TTU,Tetouan Sania Ramel,4599
2013,1,ESU,Essaouira Mogador,3094
2013,2,ESU,Essaouira Mogador,2948
2013,3,ESU,Essaouira Mogador,3972
2013,4,ESU,Essaouira Mogador,4344
2013,5,ESU,Essaouira Mogador,4205
2013,6,ESU,Essaouira Mogador,4120
2013,7,ESU,Essaouira Mogador,7064
2013,8,ESU,Essaouira Mogador,7387
2013,9,ESU,Essaouira Mogador,5761
2013,10,ESU,Essaouira Mogador,4667
2013,11,ESU,Essaouira Mogador,3871
2013,12,ESU,Essaouira Mogador,4282
2013,1,OZZ,Ouarzazate,3053
2013,2,OZZ,Ouarzazate,2729
2013,3,OZZ,Ouarzazate,3678
2013,4,OZZ,Ouarzazate,3737
2013,5,OZZ,Ouarzazate,3987
2013,6,OZZ,Ouarzazate,3348
2013,7,OZZ,Ouarzazate,5664
2013,8,OZZ,Ouarzazate,7373
2013,9,OZZ,Ouarzazate,5237
2013,10,OZZ,Ouarzazate,4836
2013,11,OZZ,Ouarzazate,3251
2013,12,OZZ,Ouarzazate,3255
2013,1,MEK,Meknes,1681
2013,2,MEK,Meknes,1530
2013,3,MEK,Meknes,2216
2013,4,MEK,Meknes,2515
2013,5,MEK,Meknes,2431
2013,6,MEK,Meknes,2291
2013,7,MEK,Meknes,3938
2013,8,MEK,Meknes,3917
2013,9,MEK,Meknes,2764
2013,10,MEK,Meknes,2717
2013,11,MEK,Meknes,2082
2013,12,MEK,Meknes,2083
2014,1,RAK,Marrakech Menara,194309
2014,2,RAK,Marrakech Menara,190228
2014,3,RAK,Marrakech Menara,256599
2014,4,RAK,Marrakech Menara,257443
2014,5,RAK,Marrakech Menara,290600
2014,6,RAK,Marrakech Menara,219368
2014,7,RAK,Marrakech Menara,416146
2014,8,RAK,Marrakech Menara,445188
2014,9,RAK,Marrakech Menara,356899
2014,10,RAK,Marrakech Menara,328637
2014,11,RAK,Marrakech Menara,253577
2014,12,RAK,Marrakech Menara,237976
2014,1,CMN,Casablanca Mohammed V,253468
2014,2,CMN,Casablanca Mohammed V,194182
2014,3,CMN,Casablanca Mohammed V,281220
2014,4,CMN,Casablanca Mohammed V,355764
2014,5,CMN,Casablanca Mohammed V,362504
2014,6,CMN,Casablanca Mohammed V,306563
2014,7,CMN,Casablanca Mohammed V,533812
2014,8,CMN,Casablanca Mohammed V,537621
2014,9,CMN,Casablanca Mohammed V,460171
2014,10,CMN,Casablanca Mohammed V,392192
2014,11,CMN,Casablanca Mohammed V,294706
2014,12,CMN,Casablanca Mohammed V,306221
2014,1,TNG,Tanger Ibn Battouta,113432
2014,2,TNG,Tanger Ibn Battouta,90049
2014,3,TNG,Tanger Ibn Battouta,130841
2014,4,TNG,Tanger Ibn Battouta,159534
2014,5,TNG,Tanger Ibn Battouta,145721
2014,6,TNG,Tanger Ibn Battouta,133376
2014,7,TNG,Tanger Ibn Battouta,229530
2014,8,TNG,Tanger Ibn Battouta,251596
2014,9,TNG,Tanger Ibn Battouta,218546
2014,10,TNG,Tanger Ibn Battouta,166416
2014,11,TNG,Tanger Ibn Battouta,142805
2014,12,TNG,Tanger Ibn Battouta,130047
2014,1,AGA,Agadir Al Massira,73802
2014,2,AGA,Agadir Al Massira,67381
2014,3,AGA,Agadir Al Massira,93425
2014,4,AGA,Agadir Al Massira,108412
2014,5,AGA,Agadir Al Massira,98490
2014,6,AGA,Agadir Al Massira,84713
2014,7,AGA,Agadir Al Massira,176455
2014,8,AGA,Agadir Al Massira,196863
2014,9,AGA,Agadir Al Massira,137384
2014,10,AGA,Agadir Al Massira,113546
2014,11,AGA,Agadir Al Massira,100627
2014,12,AGA,Agadir Al Massira,86523
2014,1,FEZ,Fès Saïss,47797
2014,2,FEZ,Fès Saïss,36577
2014,3,FEZ,Fès Saïss,51369
2014,4,FEZ,Fès Saïss,59434
2014,5,FEZ,Fès Saïss,59665
2014,6,FEZ,Fès Saïss,50010
2014,7,FEZ,Fès Saïss,96004
2014,8,FEZ,Fès Saïss,99937
2014,9,FEZ,Fès Saïss,71270
2014,10,FEZ,Fès Saïss,61823
2014,11,FEZ,Fès Saïss,47372
2014,12,FEZ,Fès Saïss,47324
2014,1,RBA,Rabat-Salé,31557
2014,2,RBA,Rabat-Salé,22486
2014,3,RBA,Rabat-Salé,33036
2014,4,RBA,Rabat-Salé,42016
2014,5,RBA,Rabat-Salé,40129
2014,6,RBA,Rabat-Salé,35030
2014,7,RBA,Rabat-Salé,63297
2014,8,RBA,Rabat-Salé,68663
2014,9,RBA,Rabat-Salé,49413
2014,10,RBA,Rabat-Salé,48135
2014,11,RBA,Rabat-Salé,37627
2014,12,RBA,Rabat-Salé,30996
2014,1,OUD,Oujda Angads,17872
2014,2,OUD,Oujda Angads,15788
2014,3,OUD,Oujda Angads,20111
2014,4,OUD,Oujda Angads,23414
2014,5,OUD,Oujda Angads,22501
2014,6,OUD,Oujda Angads,20760
2014,7,OUD,Oujda Angads,32092
2014,8,OUD,Oujda Angads,41800
2014,9,OUD,Oujda Angads,26973
2014,10,OUD,Oujda Angads,24762
2014,11,OUD,Oujda Angads,20305
2014,12,OUD,Oujda Angads,20504
2014,1,NDR,Nador Ibn Batouta,16213
2014,2,NDR,Nador Ibn Batouta,12866
2014,3,NDR,Nador Ibn Batouta,17212
2014,4,NDR,Nador Ibn Batouta,21740
2014,5,NDR,Nador Ibn Batouta,20903
2014,6,NDR,Nador Ibn Batouta,18853
2014,7,NDR,Nador Ibn Batouta,32347
2014,8,NDR,Nador Ibn Batouta,36726
2014,9,NDR,Nador Ibn Batouta,26426
2014,10,NDR,Nador Ibn Batouta,22750
2014,11,NDR,Nador Ibn Batouta,20089
2014,12,NDR,Nador Ibn Batouta,17758
2014,1,ERH,Errachidia Moulay Ali Cherif,6629
2014,2,ERH,Errachidia Moulay Ali Cherif,5656
2014,3,ERH,Errachidia Moulay Ali Cherif,8842
2014,4,ERH,Errachidia Moulay Ali Cherif,10574
2014,5,ERH,Errachidia Moulay Ali Cherif,10414
2014,6,ERH,Errachidia Moulay Ali Cherif,8172
2014,7,ERH,Errachidia Moulay Ali Cherif,14482
2014,8,ERH,Errachidia Moulay Ali Cherif,17698
2014,9,ERH,Errachidia Moulay Ali Cherif,12280
2014,10,ERH,Errachidia Moulay Ali Cherif,10481
2014,11,ERH,Errachidia Moulay Ali Cherif,8562
2014,12,ERH,Errachidia Moulay Ali Cherif,8668
2014,1,VIL,Dakhla,6847
2014,2,VIL,Dakhla,6119
2014,3,VIL,Dakhla,7954
2014,4,VIL,Dakhla,9983
2014,5,VIL,Dakhla,9620
2014,6,VIL,Dakhla,8605
2014,7,VIL,Dakhla,14320
2014,8,VIL,Dakhla,17974
2014,9,VIL,Dakhla,11730
2014,10,VIL,Dakhla,10334
2014,11,VIL,Dakhla,7882
2014,12,VIL,Dakhla,8077
2014,1,EUN,Laayoune Hassan I,5990
2014,2,EUN,Laayoune Hassan I,4912
2014,3,EUN,Laayoune Hassan I,7351
2014,4,EUN,Laayoune Hassan I,8539
2014,5,EUN,Laayoune Hassan I,7945
2014,6,EUN,Laayoune Hassan I,7051
2014,7,EUN,Laayoune Hassan I,13221
2014,8,EUN,Laayoune Hassan I,14190
2014,9,EUN,Laayoune Hassan I,9479
2014,10,EUN,Laayoune Hassan I,8573
2014,11,EUN,Laayoune Hassan I,6991
2014,12,EUN,Laayoune Hassan I,7764
2014,1,TTU,Tetouan Sania Ramel,3790
2014,2,TTU,Tetouan Sania Ramel,3326
2014,3,TTU,Tetouan Sania Ramel,4453
2014,4,TTU,Tetouan Sania Ramel,6075
2014,5,TTU,Tetouan Sania Ramel,5029
2014,6,TTU,Tetouan Sania Ramel,5221
2014,7,TTU,Tetouan Sania Ramel,8756
2014,8,TTU,Tetouan Sania Ramel,9287
2014,9,TTU,Tetouan Sania Ramel,6288
2014,10,TTU,Tetouan Sania Ramel,6626
2014,11,TTU,Tetouan Sania Ramel,4743
2014,12,TTU,Tetouan Sania Ramel,4644
2014,1,ESU,Essaouira Mogador,3726
2014,2,ESU,Essaouira Mogador,3056
2014,3,ESU,Essaouira Mogador,3919
2014,4,ESU,Essaouira Mogador,4931
2014,5,ESU,Essaouira Mogador,4639
2014,6,ESU,Essaouira Mogador,3966
2014,7,ESU,Essaouira Mogador,6504
2014,8,ESU,Essaouira Mogador,8551
2014,9,ESU,Essaouira Mogador,5710
2014,10,ESU,Essaouira Mogador,5645
2014,11,ESU,Essaouira Mogador,3782
2014,12,ESU,Essaouira Mogador,4095
2014,1,OZZ,Ouarzazate,2665
2014,2,OZZ,Ouarzazate,2313
2014,3,OZZ,Ouarzazate,3410
2014,4,OZZ,Ouarzazate,3413
2014,5,OZZ,Ouarzazate,3408
2014,6,OZZ,Ouarzazate,3101
2014,7,OZZ,Ouarzazate,6166
2014,8,OZZ,Ouarzazate,6716
2014,9,OZZ,Ouarzazate,4937
2014,10,OZZ,Ouarzazate,4621
2014,11,OZZ,Ouarzazate,3279
2014,12,OZZ,Ouarzazate,3068
2014,1,MEK,Meknes,2102
2014,2,MEK,Meknes,1441
2014,3,MEK,Meknes,2135
2014,4,MEK,Meknes,2534
2014,5,MEK,Meknes,2347
2014,6,MEK,Meknes,2148
2014,7,MEK,Meknes,3449
2014,8,MEK,Meknes,4395
2014,9,MEK,Meknes,2902
2014,10,MEK,Meknes,2886
